pmcid,methods_materials,definitions_diagnosis_ranges,clusion_criteria,formula,misc
PMC6947713,"Subjects with New York Heart Classifications I and II congestive heart failure (CHF) were allowed to participate, as were subjects with a history of myocardial infarction (MI) or coronary revascularization occurring >6 months before enrolment.",0,1,0,0
PMC6947713,"Subjects were required to have maintained a stable diabetes treatment regimen for ≥30 days prior to randomization, consisting of lifestyle interventions of medical nutrition therapy and appropriately prescribed physical activity with or without oral antihyperglycaemic agents (≤2) or insulin either alone or in combination with 1 oral antihyperglycaemic agent.",0,1,0,0
PMC6947713,"Following randomization (2:1 active agent vs placebo), the study drug (B‐QR or placebo) was titrated from an initial starting dose of 1 tablet daily (0.8 mg B‐QR per tablet or matching placebo) by increasing the daily dose by 1 tablet per week until a maximum tolerated daily dose between 2 and 6 tablets once daily (1.6‐4.8 mg B‐QR/day) was achieved.",0,0,0,0
PMC6947713,"The study drug was taken with the morning meal, within 2 hours of waking.",0,0,0,0
PMC6947713,Subjects were required to continue their established antihyperglycaemic treatments during the first 3 months of the study.,0,0,0,1
PMC6947713,"However, the dosages of the oral agents or insulin could be modified as deemed appropriate by the study site investigator.",0,0,0,1
PMC6947713,"After 3 months, alterations in the diabetes treatment regimen were allowed, if deemed necessary by the study site investigator, as long as these changes did not result in a final regimen that exceeded two oral agents or insulin plus one oral agent, exclusive of the study drug.",0,0,0,0
PMC6947713,"Due to the above study design, the prespecified statistical analysis plan for the CST102 had specified that data at 24 weeks of treatment be considered for efficacy analyses and therefore were used to assess B‐QR's effects on dysglycemia and RHR in the present study.",0,0,0,0
PMC6947713,"The study protocol was approved by site‐specific or central institutional review boards, and all subjects provided written informed consent to participate in the study before enrolment.",0,0,0,0
PMC6947713,The study was conducted in accordance with the International Council for Harmonization of Technical Requirements for Pharmaceuticals for Human Use (ICH) 2004 guidelines.,0,0,0,0
PMC6947713,This current study and analyses are original and different from any previously reported results from the CST.,0,0,0,0
PMC6947713,"The study population for the present study consisted of all subjects from the CST who completed 24 weeks of study drug treatment with no concomitant hypertension medication changes (to avoid confounding arising from BP and/or heart rate effects from changes in concomitant antihypertensive medications during this period) and no antidiabetes medication changes (since the original CST protocol had allowed for changes in dosages and regimens of antidiabetes medications, to avoid any potential confounding arising from the possibility of such diabetes medication changes affecting RHR or BP changes).",0,1,0,0
PMC6947713,Subjects on insulin therapy were excluded from this population given the limitations of the database in clearly determining insulin dose changes (and hence ensuring that there were no changes in concomitant diabetes therapies) and also more importantly to control for the potential effects of insulin itself and changes in insulin dose on sympathetic activity given that insulin acts centrally to increase SNS activity.,0,1,0,0
PMC6947713,"103, 104 A total of 1014 subjects (642 B‐QR, 372 placebo) meeting the above criteria constituted the study population for this study.",0,0,0,0
PMC6947713,Resting heart rate was derived from 12‐lead electrocardiograms (ECGs) obtained at baseline and at 24 weeks.,0,0,0,0
PMC6947713,"BP and HbA1c measurements were obtained at the baseline and 24‐week study visits.2.2Statistical analysesTo assess the effects of treatment with B‐QR on RHR and if baseline RHR influences this effect and determine if there is a RHR threshold at which the treatment effect might first occur, a 2‐way analysis of variance was performed to test the interaction of treatment arm (B‐QR vs placebo) and baseline RHR subgroup (stratified as RHR <60, 60‐69, 70‐79 and ≥80) as two independent variables/factors and change in RHR from baseline to week 24 as the outcome variable.",0,0,0,0
PMC6947713,The treatment effects within each RHR subgroup were further analysed with t tests.,0,0,0,0
PMC6947713,Paired sample t tests were used to assess within‐treatment group changes and Student's t test for between‐group differences.,0,0,0,0
PMC6947713,"Based on the findings from these initial analyses, that indicated baseline RHR ≥70 as the threshold above which an effect of B‐QR in lowering RHR was evident (Table 2), all further analyses were stratified by a baseline RHR cut‐off of <70 vs ≥70 or ≥80 BPM.In addition to changes in RHR, changes in systolic BP (SBP), diastolic BP (DBP) and mean arterial pressure (MAP) from baseline to 24 weeks were analysed in the study population stratified by baseline RHR < or ≥70 BPM.",1,0,0,0
PMC6947713,"Multivariable linear regression analyses stratified by RHR <70 and ≥70 BPM were performed with change in RHR from baseline to 24 weeks as the outcome variable and treatment with B‐QR vs placebo as a covariate along with age, gender, race, BMI, duration of diabetes, baseline HbA1c, baseline RHR, baseline and changes in SBP and DBP as other covariates included to further evaluate the effect of B‐QR treatment on RHR after controlling for potential effects of these other factors on RHR.Further analyses were then performed to evaluate (a) the relationships between baseline RHR as well as baseline HbA1c and the change in RHR associated with B‐QR therapy (vs placebo) and (b) the relationship between B‐QR's impact on elevated RHR and its glycaemic control effect.",1,0,0,0
PMC6947713,"To evaluate the relationships between baseline RHR, baseline HbA1c and B‐QR's impact on RHR, the changes in RHR with B‐QR vs placebo were analysed in the baseline RHR <70, ≥70, and ≥80 subgroups stratified by baseline HbA1c (baseline HbA1c ≤7, >7 and ≥7.5)",1,0,0,0
PMC6947713,.,0,0,0,0
PMC6947713,"The nature of the relationship between (a) baseline RHR and B‐QR's antidiabetes effect and (b) B‐QR's impact on elevated RHR and its antidiabetes effect each was analysed in those subjects with suboptimal glycaemic control (HbA1c ≥7.5%) at baseline (N = 198:125 B‐QR, 73 placebo) as described below.",1,0,0,0
PMC6947713,"To evaluate if baseline RHR impacts the glycaemic control effects of B‐QR, the change in HbA1c from baseline to week 24 with B‐QR vs placebo was analysed in subjects with baseline HbA1c ≥7.5 stratified by baseline RHR <70, ≥70, and ≥80.",1,0,0,0
PMC6947713,"The relationship between study drug‐induced change in elevated RHR and change in HbA1c was analysed in subjects with baseline HbA1c ≥7.5 and baseline RHR ≥70 using Pearson correlation as well as multivariable linear regression with change in HbA1c from baseline to week 24 as the outcome variable and change in RHR as a covariate along with age, gender, race, baseline HbA1c and other concomitant diabetes medications (metformin, SU and/or TZD, each coded as 0 = no and 1 = yes) as the other variables included in the analysis.",0,0,0,0
PMC6947713,All statistical analyses were performed using SPSS software (Build 1.0.0.1012; IBM Corp).,0,0,0,0
PMC6947713,The significance level was set at P < .05.,0,0,0,0
PMC6947713,Data are presented as mean ± standard error of the mean (SEM) except categorical variables shown as numbers and per cent.,0,0,0,0
PMC2660471,"MethodsNonfasting blood samples, collected longitudinally between February 2001 and January 2006, were analyzed for determination of total cholesterol, LDL cholesterol, HDL cholesterol, triglycerides (TG), and non-HDL cholesterol.",0,0,0,0
PMC2660471,"To exclude lipid abnormalities related to untreated diabetes, samples collected within the first month of diagnosis were excluded.",0,1,0,0
PMC2660471,"In addition, patients on treatment with statins were also excluded from the analysis.",0,1,0,0
PMC2660471,"A total of 2,194 lipid measurements were available from 895 subjects; the mean ± SD number of measurements per patient was 2.5 ± 1.0 and the median 3 (range 1–5).",0,0,0,0
PMC2660471,"A total of 183 subjects had only one measurement, 254 had two measurements, 333 had three measurements, 121 had four measurements, and only 4 subjects had five measurements.",0,0,0,0
PMC5336801,"MethodsStudy subjectsFor this study, cases were selected from patients enrolled in our cardiovascular ward or had visited our cardiovascular clinic who had self-reported ethnic Han origin.",0,1,0,0
PMC5336801,The study recruited 597 consecutive patients with AF formed the case group.,0,0,0,0
PMC5336801,The diagnostic criterion of AF was made by expert cardiologists and according to ACC/AHA/ESC 2006 guidelines for the management of patients with AF (19).,1,0,0,0
PMC5336801,Physical examinations were performed by either a 12-lead electrocardiogram (ECG) or by Holter ECG recordings.,0,0,0,0
PMC5336801,"On the ECG, AF is characterized by the replacement of consistent P waves by rapid oscillations or fibrillatory waves that vary in amplitude, shape, and timing, associated with an irregular, frequently rapid ventricular response.",1,0,0,0
PMC5336801,"According to clinical characteristics, AF can be classified into paroxysmal AF (episodes that generally last 7 days or less), persistent AF (episodes that sustain beyond 7 days), and permanent AF (ongoing long-term episodes, in which cardioversion has failed or has not been attempted).",1,0,0,0
PMC5336801,"AF patients who are under 60 years of age without clinical or echocardiographic evidence of cardiopulmonary disease, including hypertension, were considered as lone AF.",1,0,0,0
PMC5336801,"Patients with other types of cardiac arrhythmias, cardiomyopathies, and valvular disease were excluded from this study.",0,1,0,0
PMC5336801,"We acquired relevant information such as age; gender; and history of hypertension, diabetes, coronary artery disease (CAD), and hyperthyroidism from the medical records.",0,0,0,0
PMC5336801,The remaining 996 patients were assigned to control group on the basis of the ECG or no history of AF.,0,0,0,0
PMC5336801,"Similar to the cases, the controls were selected without consideration of the presence or absence of hypertension, diabetes, coronary artery disease, and hyperthyroidism.",0,1,0,0
PMC5336801,The study protocol was approved by local Ethics Committees and all participants signed consent forms.,0,0,0,0
PMC5336801,"DNA isolation and genotypingBlood samples were drawn from study participants and genomic DNA was extracted from EDTA-preserved whole blood, using the standard phenol-chloroform method (20).",0,0,0,0
PMC5336801,"The SNP was genotyped using the TaqMan allelic discrimination Assay (Applied Biosystems, Inc., USA).",0,0,0,0
